x_min,x_max,y_min,y_max,records_count,execution_time_ms
926670,938670,5504700,5513700,5980,96.178
939320,955320,5518728,5530728,6358,84.639
939320,955320,5518728,5530728,6358,86.471
939320,955320,5518728,5530728,6358,91.047
939320,955320,5518728,5530728,6358,85.225
939320,955320,5518728,5530728,6358,86.004
939320,955320,5518728,5530728,6358,81.707
939320,955320,5518728,5530728,6358,83.342
939320,955320,5518728,5530728,6358,85.088
939320,955320,5518728,5530728,6358,82.577
939320,955320,5518728,5530728,6358,88.211
939320,955320,5518728,5530728,6358,90.46
939320,955320,5518728,5530728,6358,83.411
939320,955320,5518728,5530728,6358,81.079
939320,955320,5518728,5530728,6358,90.631
939320,955320,5518728,5530728,6358,93.001
939320,955320,5518728,5530728,6358,82.437
939320,955320,5518728,5530728,6358,78.446
939320,955320,5518728,5530728,6358,79.634
939320,955320,5518728,5530728,6358,86.784
939320,955320,5518728,5530728,6358,81.502
966500,986500,5559760,5574760,12516,83.325
966500,986500,5559760,5574760,12516,85.704
966500,986500,5559760,5574760,12516,82.253
966500,986500,5559760,5574760,12516,83.545
966500,986500,5559760,5574760,12516,80.301
966500,986500,5559760,5574760,12516,80.978
966500,986500,5559760,5574760,12516,80.824
966500,986500,5559760,5574760,12516,104.028
966500,986500,5559760,5574760,12516,82.42
966500,986500,5559760,5574760,12516,106.991
966500,986500,5559760,5574760,12516,89.67
966500,986500,5559760,5574760,12516,84.59
966500,986500,5559760,5574760,12516,82.871
966500,986500,5559760,5574760,12516,83.868
966500,986500,5559760,5574760,12516,83.966
966500,986500,5559760,5574760,12516,83.216
966500,986500,5559760,5574760,12516,84.43
966500,986500,5559760,5574760,12516,90.666
966500,986500,5559760,5574760,12516,95.576
966500,986500,5559760,5574760,12516,86.883
993853,1033853,5671085,5701085,0,73.917
993853,1033853,5671085,5701085,0,73.686
993853,1033853,5671085,5701085,0,82.835
993853,1033853,5671085,5701085,0,75.99
993853,1033853,5671085,5701085,0,72.577
993853,1033853,5671085,5701085,0,72.592
993853,1033853,5671085,5701085,0,73.017
993853,1033853,5671085,5701085,0,72.971
993853,1033853,5671085,5701085,0,73.255
993853,1033853,5671085,5701085,0,72.876
993853,1033853,5671085,5701085,0,71.725
993853,1033853,5671085,5701085,0,74.257
993853,1033853,5671085,5701085,0,77.997
993853,1033853,5671085,5701085,0,71.306
993853,1033853,5671085,5701085,0,77.757
993853,1033853,5671085,5701085,0,73.239
993853,1033853,5671085,5701085,0,73.159
993853,1033853,5671085,5701085,0,83.618
993853,1033853,5671085,5701085,0,88.885
993853,1033853,5671085,5701085,0,78.276
902768,982768,5550012,5610012,177302,256.144
902768,982768,5550012,5610012,177302,262.601
902768,982768,5550012,5610012,177302,261.931
902768,982768,5550012,5610012,177302,266.59
902768,982768,5550012,5610012,177302,262.283
902768,982768,5550012,5610012,177302,259.363
902768,982768,5550012,5610012,177302,252.043
902768,982768,5550012,5610012,177302,251.509
902768,982768,5550012,5610012,177302,263.571
902768,982768,5550012,5610012,177302,266.422
902768,982768,5550012,5610012,177302,254.406
902768,982768,5550012,5610012,177302,269.652
902768,982768,5550012,5610012,177302,248.643
902768,982768,5550012,5610012,177302,266.941
902768,982768,5550012,5610012,177302,267.997
902768,982768,5550012,5610012,177302,266.085
902768,982768,5550012,5610012,177302,267.017
902768,982768,5550012,5610012,177302,283.306
902768,982768,5550012,5610012,177302,288.501
902768,982768,5550012,5610012,177302,252.745
929674,1049674,5477390,5567390,341558,412.009
929674,1049674,5477390,5567390,341558,432.407
929674,1049674,5477390,5567390,341558,434.596
929674,1049674,5477390,5567390,341558,441.756
929674,1049674,5477390,5567390,341558,434.152
929674,1049674,5477390,5567390,341558,421.034
929674,1049674,5477390,5567390,341558,441.445
929674,1049674,5477390,5567390,341558,428.048
929674,1049674,5477390,5567390,341558,418.968
929674,1049674,5477390,5567390,341558,466.983
929674,1049674,5477390,5567390,341558,434.569
929674,1049674,5477390,5567390,341558,421.275
929674,1049674,5477390,5567390,341558,412.332
929674,1049674,5477390,5567390,341558,429.708
929674,1049674,5477390,5567390,341558,412.207
929674,1049674,5477390,5567390,341558,447.297
929674,1049674,5477390,5567390,341558,431.076
929674,1049674,5477390,5567390,341558,414.028
929674,1049674,5477390,5567390,341558,417.041
929674,1049674,5477390,5567390,341558,422.413
899053,1059053,5551661,5671661,421067,488.104
899053,1059053,5551661,5671661,421067,513.151
899053,1059053,5551661,5671661,421067,496.73
899053,1059053,5551661,5671661,421067,504.577
899053,1059053,5551661,5671661,421067,497.375
899053,1059053,5551661,5671661,421067,528.888
899053,1059053,5551661,5671661,421067,503.159
899053,1059053,5551661,5671661,421067,506.648
899053,1059053,5551661,5671661,421067,497.243
899053,1059053,5551661,5671661,421067,494.861
899053,1059053,5551661,5671661,421067,519.834
899053,1059053,5551661,5671661,421067,495.1
899053,1059053,5551661,5671661,421067,495.0
899053,1059053,5551661,5671661,421067,512.693
899053,1059053,5551661,5671661,421067,500.585
899053,1059053,5551661,5671661,421067,507.253
899053,1059053,5551661,5671661,421067,498.727
899053,1059053,5551661,5671661,421067,500.681
899053,1059053,5551661,5671661,421067,494.122
899053,1059053,5551661,5671661,421067,525.877
881855,1081855,5491438,5641438,672769,704.431
881855,1081855,5491438,5641438,672769,747.103
881855,1081855,5491438,5641438,672769,762.243
881855,1081855,5491438,5641438,672769,762.108
881855,1081855,5491438,5641438,672769,746.03
881855,1081855,5491438,5641438,672769,745.16
